id,funding_round_id,funded_object_id,investor_object_id,created_at,updated_at
71413,20357,c:63214,p:76466,2010-12-05 19:59:12,2010-12-07 01:48:48
71414,20375,c:55062,p:76563,2010-12-06 17:00:21,2010-12-09 00:14:15
71415,20375,c:55062,p:76564,2010-12-06 17:00:21,2010-12-09 00:14:15
71416,20382,c:30820,p:76597,2010-12-07 03:00:41,2013-09-12 10:37:56
71417,20397,c:40159,p:79367,2010-12-07 05:24:56,2013-07-05 07:14:30
71418,20401,c:63092,p:76636,2010-12-07 11:57:11,2010-12-10 18:47:21
71419,20417,c:27123,p:4900,2010-12-08 05:02:26,2010-12-11 07:46:11
71420,20417,c:27123,p:417,2010-12-08 05:02:26,2010-12-11 07:46:11
71421,20425,c:63505,p:76765,2010-12-08 16:04:42,2013-04-04 07:24:03
71422,20425,c:63505,p:87805,2010-12-08 16:04:42,2013-04-04 07:24:03
71423,20425,c:63505,p:29158,2010-12-08 16:04:42,2013-04-04 07:24:03
71424,20425,c:63505,p:76767,2010-12-08 16:04:42,2013-04-04 07:24:03
71425,20425,c:63505,p:16050,2010-12-08 16:04:42,2013-04-04 07:24:03
71426,20425,c:63505,p:2317,2010-12-08 16:04:42,2013-04-04 07:24:03
71427,20434,c:63322,p:1707,2010-12-09 03:06:55,2010-12-09 03:06:55
71428,20437,c:53263,p:220,2010-12-09 04:23:46,2011-04-05 08:47:15
71429,20442,c:33873,p:31410,2010-12-09 04:55:37,2011-02-04 16:16:33
71430,20444,c:63565,p:76841,2010-12-09 05:35:06,2013-07-03 02:55:15
71431,20450,c:44960,p:55791,2010-12-09 10:49:17,2013-07-03 11:53:04
71432,20452,c:63621,p:76912,2010-12-09 17:12:38,2011-05-20 18:39:20
71433,20452,c:63621,p:48638,2010-12-09 17:12:38,2011-05-20 18:39:20
71434,20454,c:43790,p:2605,2010-12-09 18:00:22,2011-06-03 17:58:55
71435,20454,c:43790,p:5786,2010-12-09 18:00:22,2011-06-03 17:58:55
71436,20524,c:51932,p:1651,2010-12-16 02:05:05,2013-10-03 06:37:44
71437,20524,c:51932,p:1652,2010-12-16 02:05:05,2013-10-03 06:37:44
71438,20524,c:51932,p:106,2010-12-16 02:05:05,2013-10-03 06:37:44
71439,20524,c:51932,p:77350,2010-12-16 02:05:05,2013-10-03 06:37:44
71440,20524,c:51932,p:77351,2010-12-16 02:05:05,2013-10-03 06:37:44
71441,20524,c:51932,p:120905,2010-12-16 02:05:05,2013-10-03 06:37:44
71442,20555,c:64326,p:51474,2010-12-18 14:06:52,2011-08-01 17:53:39
71443,20557,c:43372,p:77622,2010-12-18 18:18:03,2010-12-18 20:56:57
71444,20558,c:64341,p:34140,2010-12-18 19:08:49,2010-12-18 21:28:35
71445,20559,c:32144,p:77628,2010-12-18 19:17:10,2010-12-18 21:01:32
71446,20562,c:64384,p:726,2010-12-20 02:10:45,2013-06-07 09:40:52
71447,20562,c:64384,p:11587,2010-12-20 02:10:45,2013-06-07 09:40:52
71448,20562,c:64384,p:338,2010-12-20 02:10:45,2013-06-07 09:40:52
71449,20569,c:58272,p:77690,2010-12-20 04:51:26,2012-08-23 17:22:17
71450,20576,c:64433,p:77707,2010-12-20 15:43:55,2010-12-20 19:58:57
71451,20578,c:57272,p:70415,2010-12-20 16:11:53,2013-11-27 22:48:21
71452,20578,c:57272,p:77713,2010-12-20 16:11:53,2013-11-27 22:48:21
71453,20578,c:57272,p:77714,2010-12-20 16:11:53,2013-11-27 22:48:21
71454,20578,c:57272,p:77715,2010-12-20 16:11:53,2013-11-27 22:48:21
71455,20578,c:57272,p:3724,2010-12-20 16:11:53,2013-11-27 22:48:21
71456,20594,c:55376,p:1709,2010-12-21 02:27:19,2013-04-16 00:18:06
71457,20594,c:55376,p:74782,2010-12-21 02:27:19,2013-04-16 00:18:06
71458,20594,c:55376,p:9138,2010-12-21 02:27:19,2013-04-16 00:18:06
71459,20594,c:55376,p:75201,2010-12-21 02:27:19,2013-04-16 00:18:06
71460,20604,c:62318,p:30645,2010-12-21 09:38:27,2010-12-22 16:45:33
71461,20605,c:62318,p:74273,2010-12-21 09:40:07,2010-12-22 16:46:05
71462,20621,c:64601,p:570,2010-12-22 05:46:39,2013-05-10 12:33:19
71463,20625,c:28535,p:10324,2010-12-22 07:50:41,2012-02-17 08:18:22
71464,20625,c:28535,p:7039,2010-12-22 07:50:41,2012-02-17 08:18:22
71465,20625,c:28535,p:78155,2010-12-22 07:50:41,2012-02-17 08:18:22
71466,20625,c:28535,p:11873,2010-12-22 07:50:41,2012-02-17 08:18:22
71467,20625,c:28535,p:38192,2010-12-22 07:50:41,2012-02-17 08:18:22
71468,20625,c:28535,p:78156,2010-12-22 07:50:41,2012-02-17 08:18:22
71469,20625,c:28535,p:78157,2010-12-22 07:50:41,2012-02-17 08:18:22
71470,20625,c:28535,p:66272,2010-12-22 07:50:41,2012-02-17 08:18:22
71471,20625,c:28535,p:56513,2010-12-22 07:50:41,2012-02-17 08:18:22
71472,20625,c:28535,p:2205,2010-12-22 07:50:41,2012-02-17 08:18:22
71473,20625,c:28535,p:31404,2010-12-22 07:50:41,2012-02-17 08:18:22
71474,20633,c:64678,p:77975,2010-12-22 18:56:07,2010-12-25 18:44:02
71475,20674,c:37291,p:13278,2010-12-27 19:43:27,2013-11-29 03:10:06
71476,20674,c:37291,p:1073,2010-12-27 19:43:27,2013-11-29 03:10:06
71477,20674,c:37291,p:47629,2010-12-27 19:43:27,2013-11-29 03:10:06
71478,20694,c:61565,p:57343,2010-12-29 19:08:16,2010-12-30 03:11:07
71479,20695,c:61565,p:57343,2010-12-29 19:13:49,2010-12-30 03:11:16
71480,20708,c:57411,p:743,2010-12-30 05:01:47,2010-12-30 05:01:47
71481,20708,c:57411,p:74493,2010-12-30 05:01:47,2010-12-30 05:01:47
71482,20708,c:57411,p:19486,2010-12-30 05:01:47,2010-12-30 05:01:47
71483,20708,c:57411,p:12196,2010-12-30 05:01:47,2010-12-30 05:01:47
71484,20708,c:57411,p:78454,2010-12-30 05:01:47,2010-12-30 05:01:47
71485,20708,c:57411,p:66272,2010-12-30 05:01:47,2010-12-30 05:01:47
71486,20736,c:44616,p:77,2011-01-03 21:41:44,2011-01-04 17:35:58
71487,20736,c:44616,p:39906,2011-01-03 21:41:44,2011-01-04 17:35:58
71488,20736,c:44616,p:78821,2011-01-03 21:41:44,2011-01-04 17:35:58
71489,20736,c:44616,p:78822,2011-01-03 21:41:44,2011-01-04 17:35:58
71490,20756,c:33949,p:55185,2011-01-04 19:47:27,2011-04-11 17:15:54
71491,20767,c:65492,p:78882,2011-01-05 08:38:38,2013-09-02 10:37:29
71492,20787,c:32326,p:78991,2011-01-06 09:26:38,2011-01-07 05:11:48
71493,20799,c:65610,p:79080,2011-01-07 02:15:19,2013-05-14 02:46:59
71494,20804,c:65630,p:80552,2011-01-07 10:10:14,2012-06-21 10:19:54
71495,20810,c:65673,p:37356,2011-01-07 21:47:28,2011-01-14 07:14:37
71496,20812,c:56989,p:69741,2011-01-07 22:41:54,2013-06-20 09:52:55
71497,20812,c:56989,p:3244,2011-01-07 22:41:54,2013-06-20 09:52:55
71498,20812,c:56989,p:169,2011-01-07 22:41:54,2013-06-20 09:52:55
71499,20812,c:56989,p:87863,2011-01-07 22:41:54,2013-06-20 09:52:55
71500,20812,c:56989,p:44969,2011-01-07 22:41:54,2013-06-20 09:52:55
71501,20816,c:25527,p:79169,2011-01-08 03:44:59,2013-06-18 11:02:53
71502,20822,c:65686,p:79176,2011-01-08 04:46:36,2013-07-30 10:09:35
71503,20822,c:65686,p:54919,2011-01-08 04:46:36,2013-07-30 10:09:35
71504,20827,c:65712,p:9875,2011-01-08 22:04:28,2013-05-19 22:29:58
71505,20827,c:65712,p:79208,2011-01-08 22:04:28,2013-05-19 22:29:58
71506,20827,c:65712,p:3813,2011-01-08 22:04:28,2013-05-19 22:29:58
71507,20829,c:58550,p:2602,2011-01-10 02:46:35,2012-09-24 02:44:12
71508,20839,c:65821,p:79334,2011-01-10 23:02:09,2011-10-09 22:05:30
71509,20844,c:55307,p:12320,2011-01-11 05:43:40,2013-07-12 05:02:59
71510,20848,c:13174,p:31652,2011-01-11 09:33:26,2011-01-11 09:33:26
71511,20857,c:4524,p:2262,2011-01-11 11:10:57,2013-10-24 03:16:57
71512,20857,c:4524,p:7040,2011-01-11 11:10:57,2013-10-24 03:16:57
71513,20857,c:4524,p:78155,2011-01-11 11:10:57,2013-10-24 03:16:57
71514,20857,c:4524,p:158597,2011-01-11 11:10:57,2013-10-24 03:16:57
71515,20857,c:4524,p:158598,2011-01-11 11:10:57,2013-10-24 03:16:57
71516,20863,c:73761,p:2452,2011-01-11 13:31:41,2013-07-26 15:08:59
71517,20871,c:65916,p:41864,2011-01-11 19:32:31,2013-05-14 17:55:33
71518,20890,c:65971,p:20778,2011-01-12 09:11:25,2013-05-01 07:26:57
71519,20900,c:66001,p:30645,2011-01-12 13:45:43,2011-01-20 02:54:59
71520,20902,c:45874,p:79549,2011-01-12 14:07:36,2011-01-13 03:01:08
71521,20902,c:45874,p:79550,2011-01-12 14:07:36,2011-01-13 03:01:08
71522,20909,c:58696,p:170986,2011-01-12 18:08:20,2011-01-13 03:08:25
71523,20917,c:51187,p:62720,2011-01-13 04:29:42,2011-01-14 01:23:01
71524,20926,c:38594,p:79674,2011-01-13 14:08:10,2013-04-06 11:04:04
71525,20926,c:38594,p:79675,2011-01-13 14:08:10,2013-04-06 11:04:04
71526,20930,c:66118,p:121039,2011-01-13 17:11:16,2012-01-01 12:05:48
71527,20931,c:66047,p:64830,2011-01-13 19:45:26,2013-10-31 09:48:53
71528,20931,c:66047,p:18057,2011-01-13 19:45:26,2013-10-31 09:48:53
71529,20931,c:66047,p:5996,2011-01-13 19:45:26,2013-10-31 09:48:53
71530,20931,c:66047,p:63193,2011-01-13 19:45:26,2013-10-31 09:48:53
71531,20931,c:66047,p:891,2011-01-13 19:45:26,2013-10-31 09:48:53
71532,20943,c:346,p:9268,2011-01-14 15:38:23,2011-03-30 02:17:58
71533,20946,c:53248,p:46394,2011-01-15 02:27:22,2013-10-09 13:09:54
71534,20946,c:53248,p:18057,2011-01-15 02:27:22,2013-10-09 13:09:54
71535,20946,c:53248,p:61674,2011-01-15 02:27:22,2013-10-09 13:09:54
71536,20946,c:53248,p:78151,2011-01-15 02:27:22,2013-10-09 13:09:54
71537,20946,c:53248,p:78152,2011-01-15 02:27:22,2013-10-09 13:09:54
71538,20946,c:53248,p:2174,2011-01-15 02:27:22,2013-10-09 13:09:54
71539,20951,c:33713,p:9085,2011-01-16 06:34:11,2011-05-19 17:54:03
71540,20984,c:44277,p:80053,2011-01-17 19:15:25,2013-05-10 13:16:48
71541,20984,c:44277,p:80054,2011-01-17 19:15:25,2013-05-10 13:16:48
71542,20984,c:44277,p:80055,2011-01-17 19:15:25,2013-05-10 13:16:48
71543,20989,c:57002,p:1235,2011-01-18 03:59:17,2013-04-30 19:56:18
71544,20989,c:57002,p:806,2011-01-18 03:59:17,2013-04-30 19:56:18
71545,20989,c:57002,p:450,2011-01-18 03:59:17,2013-04-30 19:56:18
71546,20989,c:57002,p:67314,2011-01-18 03:59:17,2013-04-30 19:56:18
71547,20989,c:57002,p:49318,2011-01-18 03:59:17,2013-04-30 19:56:18
71548,20989,c:57002,p:14608,2011-01-18 03:59:17,2013-04-30 19:56:18
71549,20989,c:57002,p:100612,2011-01-18 03:59:17,2013-04-30 19:56:18
71550,20989,c:57002,p:1709,2011-01-18 03:59:17,2013-04-30 19:56:18
71551,20989,c:57002,p:795,2011-01-18 03:59:17,2013-04-30 19:56:18
71552,20989,c:57002,p:64875,2011-01-18 03:59:17,2013-04-30 19:56:18
71553,20989,c:57002,p:70365,2011-01-18 03:59:17,2013-04-30 19:56:18
71554,20989,c:57002,p:67934,2011-01-18 03:59:17,2013-04-30 19:56:18
71555,20996,c:66433,p:80114,2011-01-18 07:08:48,2013-03-04 22:35:56
71556,20999,c:66438,p:80117,2011-01-18 08:14:30,2011-01-27 06:29:53
71557,21004,c:66477,p:80169,2011-01-18 15:29:11,2011-01-31 21:22:29
71558,21007,c:23320,p:29158,2011-01-18 18:59:54,2013-08-05 11:12:43
71559,21007,c:23320,p:7553,2011-01-18 18:59:54,2013-08-05 11:12:43
71560,21007,c:23320,p:5796,2011-01-18 18:59:54,2013-08-05 11:12:43
71561,21021,c:66596,p:65730,2011-01-19 18:25:30,2011-05-25 16:58:44
71562,21027,c:66624,p:9477,2011-01-20 04:13:20,2011-01-20 04:13:20
71563,21043,c:48291,p:84011,2011-01-20 14:51:39,2011-02-24 05:01:43
71564,21047,c:55059,p:450,2011-01-20 19:19:11,2011-07-25 19:06:27
71565,21050,c:20747,p:80451,2011-01-20 20:21:09,2013-02-06 03:15:35
71566,21052,c:66718,p:80472,2011-01-20 23:50:03,2011-02-01 23:04:22
71567,21052,c:66718,p:80473,2011-01-20 23:50:03,2011-02-01 23:04:22
71568,21080,c:66912,p:38529,2011-01-23 23:54:58,2011-01-24 04:33:21
71569,21089,c:66985,p:148,2011-01-24 20:30:11,2011-02-02 22:25:35
71570,21089,c:66985,p:6674,2011-01-24 20:30:11,2011-02-02 22:25:35
71571,21089,c:66985,p:5659,2011-01-24 20:30:11,2011-02-02 22:25:35
71572,21089,c:66985,p:7649,2011-01-24 20:30:11,2011-02-02 22:25:35
71573,21118,c:18779,p:795,2011-01-26 08:38:35,2013-11-28 10:01:21
71574,21118,c:18779,p:770,2011-01-26 08:38:35,2013-11-28 10:01:21
71575,21118,c:18779,p:85450,2011-01-26 08:38:35,2013-11-28 10:01:21
71576,21118,c:18779,p:10200,2011-01-26 08:38:35,2013-11-28 10:01:21
71577,21118,c:18779,p:99790,2011-01-26 08:38:35,2013-11-28 10:01:21
71578,21118,c:18779,p:57508,2011-01-26 08:38:35,2013-11-28 10:01:21
71579,21122,c:54545,p:365,2011-01-26 10:44:27,2013-08-01 06:29:59
71580,21122,c:54545,p:73316,2011-01-26 10:44:27,2013-08-01 06:29:59
71581,21122,c:54545,p:4004,2011-01-26 10:44:27,2013-08-01 06:29:59
71582,21122,c:54545,p:44969,2011-01-26 10:44:27,2013-08-01 06:29:59
71583,21122,c:54545,p:2550,2011-01-26 10:44:27,2013-08-01 06:29:59
71584,21131,c:67160,p:42479,2011-01-26 16:45:00,2011-02-03 07:40:18
71585,21141,c:35762,p:82702,2011-01-27 02:35:20,2011-01-27 02:35:20
71586,21141,c:35762,p:82703,2011-01-27 02:35:20,2011-01-27 02:35:20
71587,21141,c:35762,p:82704,2011-01-27 02:35:20,2011-01-27 02:35:20
71588,21141,c:35762,p:12022,2011-01-27 02:35:20,2011-01-27 02:35:20
71589,21141,c:35762,p:65479,2011-01-27 02:35:20,2011-01-27 02:35:20
71590,21141,c:35762,p:82969,2011-01-27 02:35:20,2011-01-27 02:35:20
71591,21141,c:35762,p:3813,2011-01-27 02:35:20,2011-01-27 02:35:20
71592,21151,c:13999,p:321,2011-01-27 15:58:30,2013-02-13 03:08:45
71593,21151,c:13999,p:44112,2011-01-27 15:58:30,2013-02-13 03:08:45
71594,21151,c:13999,p:6933,2011-01-27 15:58:30,2013-02-13 03:08:45
71595,21151,c:13999,p:6932,2011-01-27 15:58:30,2013-02-13 03:08:45
71596,21151,c:13999,p:81427,2011-01-27 15:58:30,2013-02-13 03:08:45
71597,21151,c:13999,p:1235,2011-01-27 15:58:30,2013-02-13 03:08:45
71598,21176,c:6460,p:79367,2011-01-29 04:52:35,2013-04-29 21:20:56
71599,21181,c:62596,p:45437,2011-01-29 11:29:30,2011-02-02 19:06:57
71600,21186,c:67448,p:68176,2011-01-30 00:48:46,2012-09-07 09:04:48
71601,21186,c:67448,p:81350,2011-01-30 00:48:46,2012-09-07 09:04:48
71602,21191,c:67498,p:78116,2011-01-31 03:25:54,2013-03-27 16:06:52
71603,21198,c:49877,p:2601,2011-02-01 02:14:41,2013-06-05 17:10:47
71604,21214,c:5314,p:125,2011-02-01 14:54:14,2013-08-13 19:57:16
71605,21219,c:55427,p:122,2011-02-01 17:35:02,2011-08-18 23:54:29
71606,21219,c:55427,p:78153,2011-02-01 17:35:02,2011-08-18 23:54:29
71607,21219,c:55427,p:8137,2011-02-01 17:35:02,2011-08-18 23:54:29
71608,21225,c:42053,p:6,2011-02-01 22:46:17,2013-05-02 02:02:26
71609,21225,c:42053,p:770,2011-02-01 22:46:17,2013-05-02 02:02:26
71610,21225,c:42053,p:1709,2011-02-01 22:46:17,2013-05-02 02:02:26
71611,21225,c:42053,p:11,2011-02-01 22:46:17,2013-05-02 02:02:26
71612,21225,c:42053,p:7572,2011-02-01 22:46:17,2013-05-02 02:02:26
71613,21225,c:42053,p:29330,2011-02-01 22:46:17,2013-05-02 02:02:26
71614,21225,c:42053,p:388,2011-02-01 22:46:17,2013-05-02 02:02:26
71615,21225,c:42053,p:113,2011-02-01 22:46:17,2013-05-02 02:02:26
71616,21225,c:42053,p:76767,2011-02-01 22:46:17,2013-05-02 02:02:26
71617,21225,c:42053,p:13,2011-02-01 22:46:17,2013-05-02 02:02:26
71618,21225,c:42053,p:3791,2011-02-01 22:46:17,2013-05-02 02:02:26
71619,21225,c:42053,p:81651,2011-02-01 22:46:17,2013-05-02 02:02:26
71620,21225,c:42053,p:24771,2011-02-01 22:46:17,2013-05-02 02:02:26
71621,21225,c:42053,p:640,2011-02-01 22:46:17,2013-05-02 02:02:26
71622,21225,c:42053,p:10430,2011-02-01 22:46:17,2013-05-02 02:02:26
71623,21225,c:42053,p:81652,2011-02-01 22:46:17,2013-05-02 02:02:26
71624,21225,c:42053,p:3963,2011-02-01 22:46:17,2013-05-02 02:02:26
71625,21225,c:42053,p:81653,2011-02-01 22:46:17,2013-05-02 02:02:26
71626,21225,c:42053,p:7553,2011-02-01 22:46:17,2013-05-02 02:02:26
71627,21225,c:42053,p:10324,2011-02-01 22:46:17,2013-05-02 02:02:26
71628,21225,c:42053,p:8525,2011-02-01 22:46:17,2013-05-02 02:02:26
71629,21225,c:42053,p:29160,2011-02-01 22:46:17,2013-05-02 02:02:26
71630,21225,c:42053,p:5149,2011-02-01 22:46:17,2013-05-02 02:02:26
71631,21233,c:34637,p:806,2011-02-02 00:53:45,2013-10-09 06:10:32
71632,21241,c:33416,p:60133,2011-02-02 04:02:33,2011-04-04 02:10:45
71633,21241,c:33416,p:2017,2011-02-02 04:02:33,2011-04-04 02:10:45
71634,21241,c:33416,p:81706,2011-02-02 04:02:33,2011-04-04 02:10:45
71635,21245,c:37817,p:3187,2011-02-02 08:12:26,2011-02-04 16:15:28
71636,21252,c:58714,p:3729,2011-02-02 21:22:11,2013-10-15 19:06:10
71637,21252,c:58714,p:59967,2011-02-02 21:22:11,2013-10-15 19:06:10
71638,21252,c:58714,p:71085,2011-02-02 21:22:11,2013-10-15 19:06:10
71639,21256,c:55086,p:391,2011-02-03 04:51:07,2011-05-19 17:54:04
71640,21256,c:55086,p:8422,2011-02-03 04:51:07,2011-05-19 17:54:04
71641,21257,c:67798,p:81838,2011-02-03 04:55:15,2011-02-03 06:36:42
71642,21258,c:67798,p:81839,2011-02-03 04:55:15,2012-01-20 11:45:54
71643,21259,c:43233,p:1531,2011-02-03 04:55:37,2011-02-03 21:45:59
71644,21259,c:43233,p:46,2011-02-03 04:55:37,2011-02-03 21:45:59
71645,21259,c:43233,p:8065,2011-02-03 04:55:37,2011-02-03 21:45:59
71646,21261,c:63978,p:1069,2011-02-03 05:31:19,2011-02-03 05:31:19
71647,21264,c:35493,p:92,2011-02-03 06:51:16,2011-02-03 09:07:57
71648,21269,c:35493,p:92,2011-02-03 09:07:58,2011-02-03 09:50:20
71649,21279,c:67916,p:82008,2011-02-04 04:37:27,2013-06-04 11:58:17
71650,21279,c:67916,p:5996,2011-02-04 04:37:27,2013-06-04 11:58:17
71651,21303,c:16405,p:379,2011-02-06 19:08:11,2011-03-19 02:30:45
71652,21303,c:16405,p:14570,2011-02-06 19:08:11,2011-03-19 02:30:45
71653,21303,c:16405,p:43246,2011-02-06 19:08:11,2011-03-19 02:30:45
71654,21303,c:16405,p:82182,2011-02-06 19:08:11,2011-03-19 02:30:45
71655,21324,c:5067,p:22951,2011-02-08 04:05:58,2013-11-28 03:39:31
71656,21324,c:5067,p:12063,2011-02-08 04:05:58,2013-11-28 03:39:31
71657,21331,c:68197,p:79367,2011-02-08 06:45:41,2013-06-10 09:11:11
71658,21375,c:38116,p:450,2011-02-09 18:28:19,2013-02-03 20:06:58
71659,21375,c:38116,p:41868,2011-02-09 18:28:19,2013-02-03 20:06:58
71660,21375,c:38116,p:82511,2011-02-09 18:28:19,2013-02-03 20:06:58
71661,21375,c:38116,p:78153,2011-02-09 18:28:19,2013-02-03 20:06:58
71662,21375,c:38116,p:18057,2011-02-09 18:28:19,2013-02-03 20:06:58
71663,21375,c:38116,p:5844,2011-02-09 18:28:19,2013-02-03 20:06:58
71664,21375,c:38116,p:7811,2011-02-09 18:28:19,2013-02-03 20:06:58
71665,21375,c:38116,p:180,2011-02-09 18:28:19,2013-02-03 20:06:58
71666,21375,c:38116,p:55185,2011-02-09 18:28:19,2013-02-03 20:06:58
71667,21375,c:38116,p:46522,2011-02-09 18:28:19,2013-02-03 20:06:58
71668,21375,c:38116,p:1814,2011-02-09 18:28:19,2013-02-03 20:06:58
71669,21375,c:38116,p:82512,2011-02-09 18:28:19,2013-02-03 20:06:58
71670,21375,c:38116,p:639,2011-02-09 18:28:19,2013-02-03 20:06:58
71671,21375,c:38116,p:43730,2011-02-09 18:28:19,2013-02-03 20:06:58
71672,21379,c:68400,p:82567,2011-02-10 02:45:37,2013-08-23 10:20:00
71673,21394,c:68394,p:9181,2011-02-10 20:43:10,2011-05-14 02:26:56
71674,21410,c:21125,p:570,2011-02-11 08:40:45,2011-02-11 10:54:56
71675,21410,c:21125,p:6297,2011-02-11 08:40:45,2011-02-11 10:54:56
71676,21412,c:55304,p:19174,2011-02-11 09:16:24,2011-02-11 09:16:24
71677,21413,c:58622,p:14478,2011-02-11 10:07:00,2011-02-11 10:07:00
71678,21413,c:58622,p:40647,2011-02-11 10:07:00,2011-02-11 10:07:00
71679,21413,c:58622,p:417,2011-02-11 10:07:00,2011-02-11 10:07:00
71680,21415,c:64160,p:125,2011-02-11 11:07:24,2013-05-16 23:06:29
71681,21415,c:64160,p:1390,2011-02-11 11:07:24,2013-05-16 23:06:29
71682,21415,c:64160,p:5149,2011-02-11 11:07:24,2013-05-16 23:06:29
71683,21416,c:68527,p:82732,2011-02-11 13:08:22,2011-10-10 10:58:17
71684,21425,c:51185,p:24771,2011-02-12 12:45:22,2013-09-25 17:29:39
71685,21425,c:51185,p:14177,2011-02-12 12:45:22,2013-09-25 17:29:39
71686,21425,c:51185,p:57945,2011-02-12 12:45:22,2013-09-25 17:29:39
71687,21425,c:51185,p:81378,2011-02-12 12:45:22,2013-09-25 17:29:39
71688,21425,c:51185,p:46522,2011-02-12 12:45:22,2013-09-25 17:29:39
71689,21425,c:51185,p:43730,2011-02-12 12:45:22,2013-09-25 17:29:39
71690,21429,c:68444,p:628,2011-02-13 16:04:59,2011-05-13 03:13:53
71691,21444,c:50890,p:20778,2011-02-14 13:55:24,2013-08-26 03:20:35
71692,21444,c:50890,p:1651,2011-02-14 13:55:24,2013-08-26 03:20:35
71693,21448,c:55476,p:54821,2011-02-14 18:33:34,2011-04-15 00:17:26
71694,21448,c:55476,p:1528,2011-02-14 18:33:34,2011-04-15 00:17:26
71695,21448,c:55476,p:1709,2011-02-14 18:33:34,2011-04-15 00:17:26
71696,21461,c:68724,p:1235,2011-02-15 05:42:57,2013-06-27 06:22:09
71697,21487,c:65645,p:30645,2011-02-16 03:44:46,2011-03-11 22:29:57
71698,21487,c:65645,p:79119,2011-02-16 03:44:46,2011-03-11 22:29:57
71699,21488,c:30562,p:43384,2011-02-16 03:44:52,2011-02-16 03:44:52
71700,21492,c:68807,p:56716,2011-02-16 07:01:08,2013-05-31 05:45:47
71701,21496,c:68603,p:79367,2011-02-17 00:09:40,2011-04-29 01:25:49
71702,21497,c:68880,p:79367,2011-02-17 00:15:04,2013-10-25 04:58:41
71703,21503,c:51379,p:431,2011-02-17 02:56:05,2013-08-05 06:44:15
71704,21503,c:51379,p:125,2011-02-17 02:56:05,2013-08-05 06:44:15
71705,21503,c:51379,p:640,2011-02-17 02:56:05,2013-08-05 06:44:15
71706,21503,c:51379,p:8065,2011-02-17 02:56:05,2013-08-05 06:44:15
71707,21503,c:51379,p:1709,2011-02-17 02:56:05,2013-08-05 06:44:15
71708,21511,c:67806,p:2317,2011-02-17 08:35:29,2011-07-18 22:29:37
71709,21516,c:61254,p:9881,2011-02-17 14:02:33,2011-03-26 01:50:32
71710,21516,c:61254,p:46522,2011-02-17 14:02:33,2011-03-26 01:50:32
71711,21520,c:38460,p:83292,2011-02-17 18:11:45,2013-05-02 11:07:24
71712,21520,c:38460,p:83293,2011-02-17 18:11:45,2013-05-02 11:07:24
71713,21520,c:38460,p:308,2011-02-17 18:11:45,2013-05-02 11:07:24
71714,21520,c:38460,p:83294,2011-02-17 18:11:45,2013-05-02 11:07:24
71715,21521,c:38460,p:83295,2011-02-17 18:18:04,2013-05-02 11:07:24
71716,21521,c:38460,p:65779,2011-02-17 18:18:04,2013-05-02 11:07:24
71717,21521,c:38460,p:83296,2011-02-17 18:18:04,2013-05-02 11:07:24
71718,21521,c:38460,p:83297,2011-02-17 18:18:04,2013-05-02 11:07:24
71719,21521,c:38460,p:83298,2011-02-17 18:18:04,2013-05-02 11:07:24
71720,21521,c:38460,p:83300,2011-02-17 18:18:04,2013-05-02 11:07:24
71721,21521,c:38460,p:44387,2011-02-17 18:18:04,2013-05-02 11:07:24
71722,21521,c:38460,p:86172,2011-02-17 18:18:04,2013-05-02 11:07:24
71723,21521,c:38460,p:86173,2011-02-17 18:18:04,2013-05-02 11:07:24
71724,21521,c:38460,p:83292,2011-02-17 18:18:04,2013-05-02 11:07:24
71725,21530,c:69001,p:83352,2011-02-18 04:23:11,2011-06-16 22:47:22
71726,21530,c:69001,p:83353,2011-02-18 04:23:11,2011-06-16 22:47:22
71727,21549,c:50400,p:26,2011-02-21 02:04:06,2013-05-10 12:39:08
71728,21549,c:50400,p:41317,2011-02-21 02:04:06,2013-05-10 12:39:08
71729,21555,c:67875,p:39046,2011-02-21 15:10:14,2011-02-22 00:36:46
71730,21565,c:69368,p:62838,2011-02-22 07:22:07,2011-02-24 18:42:06
71731,21565,c:69368,p:84143,2011-02-22 07:22:07,2011-02-24 18:42:06
71732,21573,c:69451,p:52061,2011-02-22 23:57:24,2012-06-14 17:52:10
71733,21591,c:19745,p:83969,2011-02-23 14:41:03,2011-07-18 19:03:34
71734,21591,c:19745,p:83970,2011-02-23 14:41:03,2011-07-18 19:03:34
71735,21595,c:48291,p:80404,2011-02-23 18:28:54,2011-03-01 03:57:26
71736,21595,c:48291,p:59993,2011-02-23 18:28:54,2011-03-01 03:57:26
71737,21613,c:66706,p:2279,2011-02-24 07:05:12,2013-09-11 11:37:55
71738,21613,c:66706,p:28686,2011-02-24 07:05:12,2013-09-11 11:37:55
71739,21618,c:46553,p:57346,2011-02-24 13:31:24,2011-02-25 04:25:01
71740,21619,c:38467,p:65730,2011-02-24 15:09:25,2011-04-01 23:38:42
71741,21621,c:69286,p:2550,2011-02-24 16:36:21,2013-08-16 00:02:39
71742,21621,c:69286,p:360,2011-02-24 16:36:21,2013-08-16 00:02:39
71743,21621,c:69286,p:365,2011-02-24 16:36:21,2013-08-16 00:02:39
71744,21621,c:69286,p:628,2011-02-24 16:36:21,2013-08-16 00:02:39
71745,21623,c:56641,p:2239,2011-02-24 21:35:17,2011-09-28 11:40:30
